timestamp,power
2017-11-05 15:15:00,4533.2046
2017-11-05 15:30:00,4490.3164
2017-11-05 15:45:00,4460.8735
2017-11-05 16:00:00,4413.5791
2017-11-05 16:15:00,4366.8062
2017-11-05 16:30:00,4460.3447
2017-11-05 16:45:00,4378.6094
2017-11-05 17:00:00,4333.1333
2017-11-05 17:15:00,4333.1333
2017-11-05 17:30:00,4458.2793
2017-11-05 17:45:00,4552.4082
2017-11-05 18:00:00,4614.8794
2017-11-05 18:15:00,4650.48
2017-11-05 18:30:00,4656.5479
2017-11-05 18:45:00,4723.4761
2017-11-05 19:00:00,4731.2158
2017-11-05 19:15:00,4737.2178
2017-11-05 19:30:00,4621.6216
2017-11-05 19:45:00,4651.8818
2017-11-05 20:00:00,4582.7905
2017-11-05 20:15:00,4582.7905
2017-11-05 20:30:00,4406.6196
2017-11-05 20:45:00,4397.8018
2017-11-05 21:00:00,4397.8018
2017-11-05 21:15:00,4377.1372
2017-11-05 21:30:00,4382.2837
2017-11-05 21:45:00,4316.2007
2017-11-05 22:00:00,4237.4238
2017-11-05 22:15:00,4081.6172
2017-11-05 22:30:00,3934.2368
2017-11-05 22:45:00,3934.2368
2017-11-05 23:00:00,3934.2368
2017-11-05 23:15:00,3885.6514
2017-11-05 23:30:00,3834.4819
2017-11-05 23:45:00,3692.5327
2017-11-06 00:00:00,3683.3101
2017-11-06 00:15:00,3583.8396
2017-11-06 00:30:00,3555.4624
2017-11-06 00:45:00,3546.5759
2017-11-06 01:00:00,3443.4414
2017-11-06 01:15:00,3488.9814
2017-11-06 01:30:00,3428.4321
2017-11-06 01:45:00,3423.1711
2017-11-06 02:00:00,3373.4448
2017-11-06 02:15:00,3378.2432
2017-11-06 02:30:00,3378.2432
2017-11-06 02:45:00,3275.7554
2017-11-06 03:00:00,3291.0056
2017-11-06 03:15:00,3333.1555
2017-11-06 03:30:00,3249.2971
2017-11-06 03:45:00,3252.2808
2017-11-06 04:00:00,3206.7881
2017-11-06 04:15:00,3197.5249
2017-11-06 04:30:00,3225.2444
2017-11-06 04:45:00,3225.2444
2017-11-06 05:00:00,3230.4958
2017-11-06 05:15:00,3133.1123
2017-11-06 05:30:00,3055.2429
2017-11-06 05:45:00,3127.4321
2017-11-06 06:00:00,3128.0825
2017-11-06 06:15:00,3372.7148
2017-11-06 06:30:00,3402.1997
2017-11-06 06:45:00,3668.9473
2017-11-06 07:00:00,3582.7837
2017-11-06 07:15:00,3828.9727
2017-11-06 07:30:00,3943.9077
2017-11-06 07:45:00,3943.9077
2017-11-06 08:00:00,4586.0493
2017-11-06 08:15:00,4586.0493
2017-11-06 08:30:00,5308.9165
2017-11-06 08:45:00,5308.9165
2017-11-06 09:00:00,5593.2598
2017-11-06 09:15:00,5931.0942
2017-11-06 09:30:00,5931.0942
2017-11-06 09:45:00,5931.0942
2017-11-06 10:00:00,6883.9238
2017-11-06 10:15:00,7072.2773
2017-11-06 10:30:00,6954.9365
2017-11-06 10:45:00,7064.3447
2017-11-06 11:00:00,7181.9473
2017-11-06 11:15:00,7143.1436
2017-11-06 11:30:00,7125.9209
2017-11-06 11:45:00,6947.4404
2017-11-06 12:00:00,6882.7939
2017-11-06 12:15:00,6620.6787
2017-11-06 12:30:00,6683.4473
2017-11-06 12:45:00,6634.1479
2017-11-06 13:00:00,6545.2949
2017-11-06 13:15:00,6712.6445
2017-11-06 13:30:00,6753.4814
2017-11-06 13:45:00,6761.6973
2017-11-06 14:00:00,6943.7227
2017-11-06 14:15:00,6971.6953
2017-11-06 14:30:00,6913.7256
2017-11-06 14:45:00,7123.4155
2017-11-06 15:00:00,6995.7446
2017-11-06 15:15:00,7000.4248
2017-11-06 15:30:00,6870.8945
2017-11-06 15:45:00,6870.8945
2017-11-06 16:00:00,6786.2314
2017-11-06 16:15:00,6697.3066
2017-11-06 16:30:00,6654.6123
2017-11-06 16:45:00,6654.6123
2017-11-06 17:00:00,6473.8467
2017-11-06 17:15:00,6473.8467
2017-11-06 17:30:00,6321.1641
2017-11-06 17:45:00,6344.2959
2017-11-06 18:00:00,6214.9775
2017-11-06 18:15:00,6173.5146
2017-11-06 18:30:00,6173.5146
2017-11-06 18:45:00,6037.7544
2017-11-06 19:00:00,5990.6563
2017-11-06 19:15:00,5824.9609
2017-11-06 19:30:00,5654.2178
2017-11-06 19:45:00,5598.3301
2017-11-06 20:00:00,5492.7598
2017-11-06 20:15:00,5354.4243
2017-11-06 20:30:00,5226.1411
2017-11-06 20:45:00,5239.4238
2017-11-06 21:00:00,5239.4238
2017-11-06 21:15:00,5239.4238
2017-11-06 21:30:00,5141.3398
2017-11-06 21:45:00,5141.3398
2017-11-06 22:00:00,4797.6133
2017-11-06 22:15:00,4498.0918
2017-11-06 22:30:00,4064.4722
2017-11-06 22:45:00,3945.3389
2017-11-06 23:00:00,4002.7881
2017-11-06 23:15:00,3903.6956
2017-11-06 23:30:00,3902.2061
2017-11-06 23:45:00,3856.5767
2017-11-07 00:00:00,3748.7949
2017-11-07 00:15:00,3689.0591
2017-11-07 00:30:00,3626.6992
2017-11-07 00:45:00,3530.2778
2017-11-07 01:00:00,3496.7954
2017-11-07 01:15:00,3496.7954
2017-11-07 01:30:00,3410.2075
